Date,Product_ID,Product_Name,Category,Base_Price,Current_Price,Discount,Actual_Price,Competitor_Price,Units_Sold,Inventory,Holiday_Flag,Weekend_Flag,Month,Day_of_Week,Quarter,Revenue,Price_Gap,Price_Gap_Pct,Inventory_Level,Season,Is_Discounted,Price_to_Base_Ratio
2024-11-19,HEAD001,Headphones Z,Headphones,5000,5142.92,0.0,5142.92,5078.39,161,356,0,0,11,1,4,828009.36,64.52999999999975,0.012706783055259588,High,Autumn,0,1.028584
2024-11-21,HEAD001,Headphones Z,Headphones,5000,5511.64,0.05,5236.06,5993.7,158,205,0,0,11,3,4,827297.8,-757.6399999999994,-0.12640605969601407,Medium,Autumn,1,1.047212
2024-11-22,HEAD001,Headphones Z,Headphones,5000,4730.45,0.2,3784.36,5813.31,186,309,0,0,11,4,4,703890.68,-2028.9500000000003,-0.34901802931548465,High,Autumn,1,0.756872
2024-11-23,HEAD001,Headphones Z,Headphones,5000,5173.14,0.1,4655.83,4811.43,206,103,0,1,11,5,4,959100.78,-155.60000000000036,-0.0323396578563962,Low,Autumn,1,0.9311659999999999
2024-11-24,HEAD001,Headphones Z,Headphones,5000,4770.93,0.0,4770.93,4530.46,108,222,0,1,11,6,4,515260.73,240.47000000000025,0.05307849534042906,Medium,Autumn,0,0.9541860000000001
2024-11-25,HEAD001,Headphones Z,Headphones,5000,5673.19,0.05,5389.53,4536.09,142,80,0,0,11,0,4,765312.76,853.4399999999996,0.18814441512403846,Low,Autumn,1,1.077906
2024-11-26,HEAD001,Headphones Z,Headphones,5000,4333.04,0.15,3683.08,5076.24,69,224,0,0,11,1,4,254132.78,-1393.1599999999999,-0.2744472286574315,Medium,Autumn,1,0.7366159999999999
2024-11-27,HEAD001,Headphones Z,Headphones,5000,5651.05,0.0,5651.05,5532.7,124,100,0,0,11,2,4,700730.14,118.35000000000036,0.021391002584633247,Low,Autumn,0,1.13021
2024-11-28,HEAD001,Headphones Z,Headphones,5000,5485.84,0.0,5485.84,5295.04,114,322,0,0,11,3,4,625386.28,190.80000000000018,0.036033722124856504,High,Autumn,0,1.097168
2024-11-29,HEAD001,Headphones Z,Headphones,5000,5320.94,0.0,5320.94,5849.32,140,182,0,0,11,4,4,744931.17,-528.3800000000001,-0.09033186763589617,Medium,Autumn,0,1.064188
2024-11-30,HEAD001,Headphones Z,Headphones,5000,4425.6,0.0,4425.6,5056.36,161,201,0,1,11,5,4,712521.06,-630.7599999999993,-0.12474586461407007,Medium,Autumn,0,0.88512
2024-12-01,HEAD001,Headphones Z,Headphones,5000,5138.74,0.0,5138.74,4964.99,156,298,0,1,12,6,4,801643.47,173.75,0.03499503523672757,Medium,Winter,0,1.0277479999999999
2024-12-02,HEAD001,Headphones Z,Headphones,5000,4265.07,0.0,4265.07,4389.68,188,110,0,0,12,0,4,801833.25,-124.61000000000058,-0.028387035045834907,Low,Winter,0,0.8530139999999999
2024-12-03,HEAD001,Headphones Z,Headphones,5000,5675.76,0.05,5391.97,4767.22,107,392,0,0,12,1,4,576940.53,624.75,0.13105122062753555,High,Winter,1,1.078394
2024-12-04,HEAD001,Headphones Z,Headphones,5000,5322.04,0.0,5322.04,5207.59,116,276,0,0,12,2,4,617357.12,114.44999999999982,0.021977536634028374,Medium,Winter,0,1.064408
2024-12-05,HEAD001,Headphones Z,Headphones,5000,4866.22,0.0,4866.22,4435.4,159,117,0,0,12,3,4,773729.71,430.8200000000006,0.09713216395364582,Low,Winter,0,0.973244
2024-12-06,HEAD001,Headphones Z,Headphones,5000,4445.95,0.0,4445.95,4743.67,100,349,0,0,12,4,4,444595.16,-297.72000000000025,-0.06276153273731104,High,Winter,0,0.8891899999999999
2024-12-07,HEAD001,Headphones Z,Headphones,5000,4582.67,0.15,3895.27,5560.94,317,346,0,1,12,5,4,1234800.23,-1665.6699999999996,-0.2995302952378554,High,Winter,1,0.779054
2024-12-08,HEAD001,Headphones Z,Headphones,5000,4370.1,0.0,4370.1,4948.91,185,161,0,1,12,6,4,808467.59,-578.8099999999995,-0.11695706731381243,Medium,Winter,0,0.87402
2024-12-09,HEAD001,Headphones Z,Headphones,5000,4377.15,0.0,4377.15,5615.25,174,367,0,0,12,0,4,761623.97,-1238.1000000000004,-0.2204888473353814,High,Winter,0,0.8754299999999999
2024-12-10,HEAD001,Headphones Z,Headphones,5000,5622.71,0.0,5622.71,5709.03,120,247,0,0,12,1,4,674724.99,-86.31999999999971,-0.015119906534034628,Medium,Winter,0,1.124542
2024-12-11,HEAD001,Headphones Z,Headphones,5000,4328.5,0.15,3679.22,5565.7,272,260,0,0,12,2,4,1000749.03,-1886.48,-0.3389474818980542,Medium,Winter,1,0.7358439999999999
2024-12-12,HEAD001,Headphones Z,Headphones,5000,5448.62,0.0,5448.62,5016.96,105,155,0,0,12,3,4,572105.44,431.65999999999985,0.08604015180507715,Medium,Winter,0,1.089724
2024-12-13,HEAD001,Headphones Z,Headphones,5000,5517.99,0.15,4690.3,5454.33,177,230,0,0,12,4,4,830182.34,-764.0299999999997,-0.1400776997358062,Medium,Winter,1,0.93806
2024-12-14,HEAD001,Headphones Z,Headphones,5000,4483.54,0.05,4259.36,4451.33,210,278,0,1,12,5,4,894466.01,-191.97000000000025,-0.04312643636845623,Medium,Winter,1,0.851872
2024-12-15,HEAD001,Headphones Z,Headphones,5000,5438.81,0.0,5438.81,4373.81,105,173,0,1,12,6,4,571075.01,1065.0,0.2434948020147194,Medium,Winter,0,1.0877620000000001
2024-12-16,HEAD001,Headphones Z,Headphones,5000,5747.84,0.05,5460.45,4049.63,119,54,0,0,12,0,4,649793.45,1410.8199999999997,0.34838244481594605,Low,Winter,1,1.09209
2024-12-17,HEAD001,Headphones Z,Headphones,5000,4798.05,0.15,4078.34,5683.23,54,328,0,0,12,1,4,220230.51,-1604.8899999999994,-0.28239047161561287,High,Winter,1,0.8156680000000001
2024-12-18,HEAD001,Headphones Z,Headphones,5000,5602.45,0.15,4762.08,5852.39,185,143,0,0,12,2,4,880984.77,-1090.3100000000004,-0.1863016647899406,Low,Winter,1,0.952416
2024-12-19,HEAD001,Headphones Z,Headphones,5000,4363.12,0.2,3490.49,4500.72,150,279,0,0,12,3,4,523574.19,-1010.2300000000005,-0.22445964201283358,Medium,Winter,1,0.698098
2024-12-20,HEAD001,Headphones Z,Headphones,5000,5582.41,0.15,4745.05,4919.88,210,69,0,0,12,4,4,996459.88,-174.82999999999993,-0.035535419563078756,Low,Winter,1,0.94901
2024-12-21,HEAD001,Headphones Z,Headphones,5000,4532.75,0.0,4532.75,5609.93,78,363,0,1,12,5,4,353554.48,-1077.1800000000003,-0.19201309107243766,High,Winter,0,0.90655
2024-12-22,HEAD001,Headphones Z,Headphones,5000,4652.9,0.0,4652.9,4989.65,165,198,0,1,12,6,4,767728.24,-336.75,-0.06748970368663133,Medium,Winter,0,0.93058
2024-12-23,HEAD001,Headphones Z,Headphones,5000,5088.7,0.0,5088.7,5005.57,120,78,0,0,12,0,4,610644.6,83.13000000000011,0.01660749924584016,Low,Winter,0,1.0177399999999999
2024-12-24,HEAD001,Headphones Z,Headphones,5000,4913.1,0.1,4421.79,4668.21,78,256,0,0,12,1,4,344899.57,-246.42000000000007,-0.052786828356050836,Medium,Winter,1,0.884358
2024-12-25,HEAD001,Headphones Z,Headphones,5000,5128.48,0.0,5128.48,4016.99,161,95,1,0,12,2,4,825685.52,1111.4899999999998,0.2766972285218534,Low,Winter,0,1.025696
2024-12-26,HEAD001,Headphones Z,Headphones,5000,5319.52,0.0,5319.52,4732.57,82,322,0,0,12,3,4,436200.76,586.9500000000007,0.12402352210321257,High,Winter,0,1.0639040000000002
2024-12-27,HEAD001,Headphones Z,Headphones,5000,5382.4,0.0,5382.4,5910.35,118,204,0,0,12,4,4,635123.06,-527.9500000000007,-0.08932635123131467,Medium,Winter,0,1.0764799999999999
2024-12-28,HEAD001,Headphones Z,Headphones,5000,4735.29,0.05,4498.52,4367.63,208,391,0,1,12,5,4,935692.7,130.89000000000033,0.029968197855587658,High,Winter,1,0.8997040000000001
2024-12-29,HEAD001,Headphones Z,Headphones,5000,4482.26,0.1,4034.04,4712.39,322,69,0,1,12,6,4,1298959.55,-678.3500000000004,-0.1439503097154523,Low,Winter,1,0.806808
2024-12-30,HEAD001,Headphones Z,Headphones,5000,5090.17,0.0,5090.17,4772.93,67,306,0,0,12,0,4,341041.66,317.2399999999998,0.06646651008919045,High,Winter,0,1.018034
2023-01-01,WATCH001,SmartWatch S,SmartWatches,15000,15279.5,0.1,13751.55,12035.19,187,292,1,1,1,6,1,2571539.68,1716.3599999999988,0.14261179092311785,Medium,Winter,1,0.91677
2023-01-02,WATCH001,SmartWatch S,SmartWatches,15000,16715.66,0.05,15879.88,12467.27,100,192,0,0,1,0,1,1587987.82,3412.6099999999988,0.2737255229091853,Medium,Winter,1,1.0586586666666666
2023-01-03,WATCH001,SmartWatch S,SmartWatches,15000,16890.17,0.2,13512.14,13624.1,179,337,0,0,1,1,1,2418672.59,-111.96000000000095,-0.008217790532952705,High,Winter,1,0.9008093333333332
2023-01-04,WATCH001,SmartWatch S,SmartWatches,15000,15310.15,0.2,12248.12,17290.25,287,50,0,0,1,2,1,3515209.6,-5042.129999999999,-0.2916169517502638,Critical,Winter,1,0.8165413333333333
2023-01-05,WATCH001,SmartWatch S,SmartWatches,15000,16078.03,0.15,13666.33,12519.72,52,255,0,0,1,3,1,710649.13,1146.6100000000006,0.09158431658216004,Medium,Winter,1,0.9110886666666667
2023-01-06,WATCH001,SmartWatch S,SmartWatches,15000,14596.37,0.2,11677.09,14824.21,220,263,0,0,1,4,1,2568960.55,-3147.119999999999,-0.21229596720499772,Medium,Winter,1,0.7784726666666667
2023-01-07,WATCH001,SmartWatch S,SmartWatches,15000,13609.78,0.15,11568.31,16743.08,259,393,0,1,1,5,1,2996192.98,-5174.770000000002,-0.30906917962525426,High,Winter,1,0.7712206666666667
2023-01-08,WATCH001,SmartWatch S,SmartWatches,15000,14107.48,0.1,12696.73,14304.11,239,154,0,1,1,6,1,3034518.97,-1607.380000000001,-0.11237189870603631,Medium,Winter,1,0.8464486666666666
2023-01-09,WATCH001,SmartWatch S,SmartWatches,15000,16120.5,0.2,12896.4,13633.89,136,220,0,0,1,0,1,1753909.92,-737.4899999999998,-0.054092412363602745,Medium,Winter,1,0.85976
2023-01-10,WATCH001,SmartWatch S,SmartWatches,15000,13883.99,0.1,12495.59,17524.54,214,314,0,0,1,1,1,2674056.86,-5028.950000000001,-0.2869661628778844,High,Winter,1,0.8330393333333334
2023-01-11,WATCH001,SmartWatch S,SmartWatches,15000,15150.66,0.1,13635.59,15578.36,159,155,0,0,1,2,1,2168059.58,-1942.7700000000004,-0.12470953296752678,Medium,Winter,1,0.9090393333333333
2023-01-12,WATCH001,SmartWatch S,SmartWatches,15000,16381.98,0.15,13924.68,15139.72,137,292,0,0,1,3,1,1907681.76,-1215.039999999999,-0.08025511700348481,Medium,Winter,1,0.928312
2023-01-13,WATCH001,SmartWatch S,SmartWatches,15000,13330.79,0.0,13330.79,15221.15,163,129,0,0,1,4,1,2172919.27,-1890.3599999999988,-0.12419298147643239,Low,Winter,0,0.8887193333333334
2023-01-14,WATCH001,SmartWatch S,SmartWatches,15000,14137.58,0.1,12723.83,17217.25,139,228,0,1,1,5,1,1768611.83,-4493.42,-0.26098360655737707,Medium,Winter,1,0.8482553333333334
2023-01-15,WATCH001,SmartWatch S,SmartWatches,15000,13865.16,0.0,13865.16,12218.04,119,109,0,1,1,6,1,1649953.56,1647.119999999999,0.13481049333608328,Low,Winter,0,0.9243439999999999
2023-01-16,WATCH001,SmartWatch S,SmartWatches,15000,16028.22,0.2,12822.58,13198.02,104,340,0,0,1,0,1,1333548.13,-375.4400000000005,-0.028446691246111197,High,Winter,1,0.8548386666666666
2023-01-17,WATCH001,SmartWatch S,SmartWatches,15000,15007.65,0.1,13506.88,16352.81,153,187,0,0,1,1,1,2066552.89,-2845.9300000000003,-0.17403308666828518,Medium,Winter,1,0.9004586666666666
2023-01-18,WATCH001,SmartWatch S,SmartWatches,15000,14578.65,0.0,14578.65,14910.44,118,69,0,0,1,2,1,1720280.56,-331.7900000000009,-0.022252193764905722,Low,Winter,0,0.9719099999999999
2023-01-19,WATCH001,SmartWatch S,SmartWatches,15000,16432.62,0.1,14789.36,13030.07,75,337,0,0,1,3,1,1109202.04,1759.2900000000009,0.1350176936885221,High,Winter,1,0.9859573333333334
2023-01-20,WATCH001,SmartWatch S,SmartWatches,15000,15867.95,0.0,15867.95,15335.22,103,234,0,0,1,4,1,1634399.15,532.7300000000014,0.03473898646383954,Medium,Winter,0,1.0578633333333334
2023-01-21,WATCH001,SmartWatch S,SmartWatches,15000,14604.08,0.0,14604.08,12830.39,129,105,0,1,1,5,1,1883926.3,1773.6900000000005,0.13824131612523086,Low,Winter,0,0.9736053333333333
2023-01-22,WATCH001,SmartWatch S,SmartWatches,15000,15111.03,0.0,15111.03,15836.25,99,333,0,1,1,6,1,1495991.51,-725.2199999999993,-0.04579493251243188,High,Winter,0,1.0074020000000001
2023-01-23,WATCH001,SmartWatch S,SmartWatches,15000,16830.9,0.05,15989.35,15524.22,93,240,0,0,1,0,1,1487009.98,465.130000000001,0.02996156972781892,Medium,Winter,1,1.0659566666666667
2023-01-24,WATCH001,SmartWatch S,SmartWatches,15000,14774.12,0.0,14774.12,16538.14,129,111,0,0,1,1,1,1905861.22,-1764.0199999999986,-0.10666374816031299,Low,Winter,0,0.9849413333333333
2023-01-25,WATCH001,SmartWatch S,SmartWatches,15000,14975.69,0.15,12729.33,17368.49,103,252,0,0,1,2,1,1311121.37,-4639.160000000002,-0.26710209120078954,Medium,Winter,1,0.848622
2023-01-26,WATCH001,SmartWatch S,SmartWatches,15000,14597.69,0.15,12408.04,17391.58,281,349,1,0,1,3,1,3486659.24,-4983.540000000001,-0.2865490081982201,High,Winter,1,0.8272026666666668
2023-01-27,WATCH001,SmartWatch S,SmartWatches,15000,15835.71,0.05,15043.92,17153.88,112,237,0,0,1,4,1,1684919.27,-2109.960000000001,-0.12300190977201664,Medium,Winter,1,1.002928
2023-01-28,WATCH001,SmartWatch S,SmartWatches,15000,16642.48,0.0,16642.48,13923.72,85,152,0,1,1,5,1,1414610.58,2718.76,0.1952610365620682,Medium,Winter,0,1.1094986666666666
2023-01-29,WATCH001,SmartWatch S,SmartWatches,15000,13827.16,0.1,12444.45,14507.81,140,314,0,1,1,6,1,1742222.7,-2063.3599999999988,-0.14222408482052074,High,Winter,1,0.8296300000000001
2023-01-30,WATCH001,SmartWatch S,SmartWatches,15000,14192.55,0.2,11354.04,12809.87,252,62,0,0,1,0,1,2861218.91,-1455.83,-0.11364908465113228,Low,Winter,1,0.756936
2023-01-31,WATCH001,SmartWatch S,SmartWatches,15000,15325.28,0.0,15325.28,14651.12,59,316,0,0,1,1,1,904191.35,674.1599999999999,0.04601422962886113,High,Winter,0,1.0216853333333333
2023-02-01,WATCH001,SmartWatch S,SmartWatches,15000,16109.03,0.0,16109.03,17361.06,98,218,0,0,2,2,1,1578685.39,-1252.0300000000007,-0.07211714031286111,Medium,Winter,0,1.0739353333333335
2023-02-02,WATCH001,SmartWatch S,SmartWatches,15000,14244.0,0.1,12819.6,16466.65,158,60,0,0,2,3,1,2025497.25,-3647.050000000001,-0.22148099340181523,Low,Winter,1,0.8546400000000001
2023-02-03,WATCH001,SmartWatch S,SmartWatches,15000,13336.43,0.05,12669.61,14073.76,65,316,0,0,2,4,1,823524.61,-1404.1499999999996,-0.09977077909528083,High,Winter,1,0.8446406666666667
2023-02-04,WATCH001,SmartWatch S,SmartWatches,15000,13858.57,0.1,12472.71,12379.52,170,146,0,1,2,5,1,2120360.77,93.18999999999869,0.0075277555187922215,Low,Winter,1,0.831514
2023-02-05,WATCH001,SmartWatch S,SmartWatches,15000,16614.35,0.0,16614.35,15802.7,86,60,0,1,2,6,1,1428834.3,811.6499999999978,0.05136147620343345,Low,Winter,0,1.1076233333333332
2023-02-06,WATCH001,SmartWatch S,SmartWatches,15000,15248.83,0.1,13723.95,15165.48,62,318,0,0,2,0,1,850884.78,-1441.5299999999988,-0.09505337120882418,High,Winter,1,0.91493
2023-02-07,WATCH001,SmartWatch S,SmartWatches,15000,13799.34,0.15,11729.44,17186.42,221,97,0,0,2,1,1,2592206.77,-5456.979999999998,-0.31751696979359273,Low,Winter,1,0.7819626666666667
2023-02-08,WATCH001,SmartWatch S,SmartWatches,15000,15873.59,0.2,12698.87,12096.75,93,278,0,0,2,2,1,1180995.28,602.1200000000008,0.04977535288403917,Medium,Winter,1,0.8465913333333334
2023-02-09,WATCH001,SmartWatch S,SmartWatches,15000,14332.69,0.15,12182.79,15260.91,181,97,0,0,2,3,1,2205085.0,-3078.119999999999,-0.20169963652233053,Low,Winter,1,0.8121860000000001
2023-02-10,WATCH001,SmartWatch S,SmartWatches,15000,16305.59,0.0,16305.59,13306.68,80,301,0,0,2,4,1,1304447.29,2998.91,0.22536876215554894,High,Winter,0,1.0870393333333332
2023-02-11,WATCH001,SmartWatch S,SmartWatches,15000,16364.45,0.0,16364.45,15371.26,102,199,0,1,2,5,1,1669174.36,993.1900000000005,0.06461344092806968,Medium,Winter,0,1.0909633333333333
2023-02-12,WATCH001,SmartWatch S,SmartWatches,15000,15728.37,0.2,12582.7,14133.18,217,200,0,1,2,6,1,2730445.28,-1550.4799999999996,-0.1097049637802674,Medium,Winter,1,0.8388466666666667
2023-02-13,WATCH001,SmartWatch S,SmartWatches,15000,14076.16,0.15,11964.73,15427.28,214,255,0,0,2,0,1,2560452.81,-3462.550000000001,-0.2244433237745086,Medium,Winter,1,0.7976486666666667
2023-02-14,WATCH001,SmartWatch S,SmartWatches,15000,14455.3,0.1,13009.77,13816.61,157,98,0,0,2,1,1,2042534.12,-806.8400000000001,-0.05839637943026547,Low,Winter,1,0.867318
2023-02-15,WATCH001,SmartWatch S,SmartWatches,15000,16430.84,0.0,16430.84,17579.53,88,211,0,0,2,2,1,1445913.54,-1148.6899999999987,-0.0653424750263516,Medium,Winter,0,1.0953893333333333
2023-02-16,WATCH001,SmartWatch S,SmartWatches,15000,15726.6,0.05,14940.27,17419.64,104,107,0,0,2,3,1,1553787.87,-2479.369999999999,-0.14233187367821604,Low,Winter,1,0.9960180000000001
2023-02-17,WATCH001,SmartWatch S,SmartWatches,15000,13794.35,0.0,13794.35,16253.4,117,379,0,0,2,4,1,1613939.37,-2459.0499999999993,-0.15129449838187697,High,Winter,0,0.9196233333333333
2023-02-18,WATCH001,SmartWatch S,SmartWatches,15000,16606.63,0.0,16606.63,14490.64,77,302,0,1,2,5,1,1278710.56,2115.9900000000016,0.1460246062285725,High,Winter,0,1.1071086666666667
2023-02-19,WATCH001,SmartWatch S,SmartWatches,15000,14720.02,0.1,13248.01,13384.41,162,140,0,1,2,6,1,2146178.43,-136.39999999999964,-0.01019096097624024,Low,Winter,1,0.8832006666666666
2023-02-20,WATCH001,SmartWatch S,SmartWatches,15000,16225.2,0.0,16225.2,12453.16,80,60,0,0,2,0,1,1298016.32,3772.040000000001,0.3028982202107739,Low,Winter,0,1.08168
2023-02-21,WATCH001,SmartWatch S,SmartWatches,15000,14674.51,0.0,14674.51,15576.38,52,320,0,0,2,1,1,763074.57,-901.869999999999,-0.05789984579215447,High,Winter,0,0.9783006666666667
2023-02-22,WATCH001,SmartWatch S,SmartWatches,15000,14268.12,0.0,14268.12,12538.21,115,205,0,0,2,2,1,1640833.32,1729.9100000000017,0.1379710500940726,Medium,Winter,0,0.951208
2023-02-23,WATCH001,SmartWatch S,SmartWatches,15000,16382.68,0.0,16382.68,14757.8,73,132,0,0,2,3,1,1195935.45,1624.880000000001,0.11010313190312927,Low,Winter,0,1.0921786666666666
2023-02-24,WATCH001,SmartWatch S,SmartWatches,15000,16950.55,0.05,16103.02,14067.58,80,52,0,0,2,4,1,1288241.65,2035.4400000000005,0.14469013149383195,Low,Winter,1,1.0735346666666667
2023-02-25,WATCH001,SmartWatch S,SmartWatches,15000,15284.24,0.0,15284.24,17662.64,44,396,0,1,2,5,1,672506.55,-2378.3999999999996,-0.13465710675187853,High,Winter,0,1.0189493333333333
2023-02-26,WATCH001,SmartWatch S,SmartWatches,15000,13821.56,0.0,13821.56,17630.69,133,263,0,1,2,6,1,1838267.72,-3809.129999999999,-0.21605110180032655,Medium,Winter,0,0.9214373333333333
2023-02-27,WATCH001,SmartWatch S,SmartWatches,15000,13259.6,0.2,10607.68,15421.12,291,364,0,0,2,0,1,3086833.84,-4813.4400000000005,-0.31213297088668013,High,Winter,1,0.7071786666666667
2023-02-28,WATCH001,SmartWatch S,SmartWatches,15000,14896.99,0.15,12662.45,17967.39,213,151,0,0,2,1,1,2697100.8,-5304.939999999999,-0.2952537903390531,Medium,Winter,1,0.8441633333333334
2023-03-01,WATCH001,SmartWatch S,SmartWatches,15000,13083.34,0.15,11120.84,17956.99,146,307,0,0,3,2,1,1623642.13,-6836.1500000000015,-0.3806957624858064,High,Spring,1,0.7413893333333333
2023-03-02,WATCH001,SmartWatch S,SmartWatches,15000,14043.31,0.0,14043.31,15347.28,110,197,0,0,3,3,1,1544764.25,-1303.9700000000012,-0.0849642412205942,Medium,Spring,0,0.9362206666666666
2023-03-03,WATCH001,SmartWatch S,SmartWatches,15000,13139.06,0.05,12482.11,12008.57,147,50,0,0,3,4,1,1834869.56,473.5400000000009,0.03943350457215146,Critical,Spring,1,0.8321406666666668
2023-03-04,WATCH001,SmartWatch S,SmartWatches,15000,16515.89,0.05,15690.09,15433.89,57,296,0,1,3,5,1,894335.19,256.2000000000007,0.016599833224158055,Medium,Spring,1,1.046006
2023-03-05,WATCH001,SmartWatch S,SmartWatches,15000,14040.81,0.05,13338.77,13682.73,142,154,0,1,3,6,1,1894105.26,-343.9599999999991,-0.02513825822770742,Medium,Spring,1,0.8892513333333334
2023-03-06,WATCH001,SmartWatch S,SmartWatches,15000,13488.29,0.0,13488.29,13711.12,132,374,0,0,3,0,1,1780453.77,-222.82999999999993,-0.01625177228410224,High,Spring,0,0.8992193333333334
2023-03-07,WATCH001,SmartWatch S,SmartWatches,15000,16825.91,0.15,14302.02,17850.52,143,231,0,0,3,1,1,2045188.82,-3548.5,-0.19878972713399945,Medium,Spring,1,0.953468
2023-03-08,WATCH001,SmartWatch S,SmartWatches,15000,16715.84,0.2,13372.67,13969.53,155,76,0,0,3,2,1,2072764.03,-596.8600000000006,-0.04272584689678182,Low,Spring,1,0.8915113333333333
2023-03-09,WATCH001,SmartWatch S,SmartWatches,15000,16665.11,0.1,14998.6,15816.63,68,234,0,0,3,3,1,1019904.86,-818.0299999999988,-0.05171961410237193,Medium,Spring,1,0.9999066666666667
2023-03-10,WATCH001,SmartWatch S,SmartWatches,15000,14684.24,0.15,12481.6,13723.55,202,289,0,0,3,4,1,2521284.12,-1241.949999999999,-0.09049772107071413,Medium,Spring,1,0.8321066666666667
2023-03-11,WATCH001,SmartWatch S,SmartWatches,15000,14790.37,0.0,14790.37,17935.68,111,178,0,1,3,5,1,1641731.41,-3145.3099999999995,-0.17536608592481576,Medium,Spring,0,0.9860246666666668
2023-03-12,WATCH001,SmartWatch S,SmartWatches,15000,14347.57,0.0,14347.57,14891.4,126,52,0,1,3,6,1,1807793.66,-543.8299999999999,-0.036519736223592135,Low,Spring,0,0.9565046666666667
2023-03-13,WATCH001,SmartWatch S,SmartWatches,15000,14171.71,0.1,12754.54,16375.44,57,300,0,0,3,0,1,727008.78,-3620.8999999999996,-0.22111772263829244,Medium,Spring,1,0.8503026666666668
2023-03-14,WATCH001,SmartWatch S,SmartWatches,15000,16974.24,0.1,15276.81,16830.56,134,166,0,0,3,1,1,2047092.97,-1553.7500000000018,-0.09231718968352816,Medium,Spring,1,1.018454
2023-03-15,WATCH001,SmartWatch S,SmartWatches,15000,15227.45,0.0,15227.45,16955.33,96,70,0,0,3,2,1,1461835.57,-1727.880000000001,-0.10190777767227184,Low,Spring,0,1.0151633333333334
2023-03-16,WATCH001,SmartWatch S,SmartWatches,15000,14543.15,0.15,12361.68,13901.48,69,257,0,0,3,3,1,852956.01,-1539.7999999999993,-0.1107651847141455,Medium,Spring,1,0.8241120000000001
2023-03-17,WATCH001,SmartWatch S,SmartWatches,15000,14035.11,0.2,11228.09,17769.67,242,200,0,0,3,4,1,2717196.96,-6541.579999999998,-0.36813176609357395,Medium,Spring,1,0.7485393333333333
2023-03-18,WATCH001,SmartWatch S,SmartWatches,15000,13191.2,0.2,10552.96,15160.9,173,205,0,1,3,5,1,1825662.14,-4607.9400000000005,-0.3039357821765199,Medium,Spring,1,0.7035306666666666
2023-03-19,WATCH001,SmartWatch S,SmartWatches,15000,13247.44,0.0,13247.44,13316.34,142,63,0,1,3,6,1,1881137.08,-68.89999999999964,-0.005174094383291477,Low,Spring,0,0.8831626666666667
2023-03-20,WATCH001,SmartWatch S,SmartWatches,15000,14699.63,0.05,13964.65,16798.15,67,372,0,0,3,0,1,935631.4,-2833.500000000002,-0.16867928908838184,High,Spring,1,0.9309766666666667
2023-03-21,WATCH001,SmartWatch S,SmartWatches,15000,14668.43,0.15,12468.17,14002.23,180,192,0,0,3,1,1,2244270.15,-1534.0599999999995,-0.10955826321950143,Medium,Spring,1,0.8312113333333333
2023-03-22,WATCH001,SmartWatch S,SmartWatches,15000,16232.98,0.1,14609.68,12312.43,97,95,0,0,3,2,1,1417138.97,2297.25,0.18657974096096383,Low,Spring,1,0.9739786666666667
2023-03-23,WATCH001,SmartWatch S,SmartWatches,15000,16329.95,0.05,15513.45,14862.88,84,336,0,0,3,3,1,1303129.99,650.5700000000015,0.043771462865878054,High,Spring,1,1.03423
2023-03-24,WATCH001,SmartWatch S,SmartWatches,15000,13810.05,0.05,13119.54,17595.02,174,162,0,0,3,4,1,2282800.72,-4475.48,-0.25436060885409617,Medium,Spring,1,0.8746360000000001
2023-03-25,WATCH001,SmartWatch S,SmartWatches,15000,15944.03,0.2,12755.23,14893.35,162,258,0,1,3,5,1,2066346.64,-2138.120000000001,-0.14356205957692533,Medium,Spring,1,0.8503486666666666
2023-03-26,WATCH001,SmartWatch S,SmartWatches,15000,17138.6,0.0,17138.6,17794.62,84,174,0,1,3,6,1,1439642.43,-656.0200000000004,-0.03686619888483151,Medium,Spring,0,1.1425733333333332
2023-03-27,WATCH001,SmartWatch S,SmartWatches,15000,16399.97,0.05,15579.97,13183.46,85,89,0,0,3,0,1,1324297.62,2396.51,0.18178156568912868,Low,Spring,1,1.0386646666666666
2023-03-28,WATCH001,SmartWatch S,SmartWatches,15000,15792.42,0.0,15792.42,14430.01,98,239,0,0,3,1,1,1547657.03,1362.4099999999999,0.09441504198541788,Medium,Spring,0,1.052828
2023-03-29,WATCH001,SmartWatch S,SmartWatches,15000,13150.54,0.0,13150.54,15069.15,151,88,0,0,3,2,1,1985732.11,-1918.6099999999988,-0.12732038635224938,Low,Spring,0,0.8767026666666667
2023-03-30,WATCH001,SmartWatch S,SmartWatches,15000,16818.51,0.0,16818.51,12939.18,66,385,0,0,3,3,1,1110021.76,3879.329999999998,0.2998126620079478,High,Spring,0,1.1212339999999998
2023-03-31,WATCH001,SmartWatch S,SmartWatches,15000,15536.05,0.2,12428.84,12956.37,228,157,0,0,3,4,1,2833774.85,-527.5300000000007,-0.04071587952489784,Medium,Spring,1,0.8285893333333333
2023-04-01,WATCH001,SmartWatch S,SmartWatches,15000,16866.37,0.0,16866.37,13001.7,70,87,0,1,4,5,2,1180646.04,3864.6699999999983,0.297243437396648,Low,Spring,0,1.1244246666666666
2023-04-02,WATCH001,SmartWatch S,SmartWatches,15000,13134.34,0.0,13134.34,17456.66,79,369,0,1,4,6,2,1037612.72,-4322.32,-0.24760292060451425,High,Spring,0,0.8756226666666667
